YEAR_TITLE_III,COUNTY_DISTRICT,COUNTY_DISTRICT_NAME,TITLE_III,YEAR_ASSESSMENT,AMAO1_MET,AMAO2_MET,AMAO3_MET,AMAO_MET,CONSECUTIVE_YEARS_NOT_MET,TITLE_III_STATUS
2015,6104,LAMAR R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,8111,COLE CAMP R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,10087,SOUTHERN BOONE CO. R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,10089,HALLSVILLE R-IV, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,10092,HARRISBURG R-VIII, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,10093,COLUMBIA 93,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,11078,MID-BUCHANAN CO. R-V, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,11082,ST. JOSEPH,Y,2014,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2015,12109,POPLAR BLUFF R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,14126,NORTH CALLAWAY CO. R-I, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,14127,NEW BLOOMFIELD R-III, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,14129,FULTON 58, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,15002,CAMDENTON R-III,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,15004,MACKS CREEK R-V, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,16090,JACKSON R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,16096,CAPE GIRARDEAU 63,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,19139,ARCHIE R-V, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,19142,RAYMORE-PECULIAR R-II, ,2014,MET,MET,NA,MET,0, 
2015,19148,PLEASANT HILL R-III, ,2014,MET,MET,NA,MET,0, 
2015,19149,HARRISONVILLE R-IX, ,2014,NOT MET,MET,NA,NOT MET,0, 
2015,19150,DREXEL R-IV, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,19152,BELTON 124,Y,2014,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,22089,Nixa Public Schools, ,2014,MET,MET,NOT MET,NOT MET,0, 
2015,22090,SPARTA R-III, ,2014,MET,MET,NA,MET,0, 
2015,22093,OZARK R-VI, ,2014,MET,MET,NA,MET,0, 
2015,22094,SPOKANE R-VII, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,23101,CLARK CO. R-I, ,2014,MET,MET,NA,MET,0, 
2015,24086,KEARNEY R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,24087,SMITHVILLE R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,24089,EXCELSIOR SPRINGS 40, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,24090,LIBERTY 53,Y,2014,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2015,24093,NORTH KANSAS CITY 74,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,25001,CAMERON R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,25003,CLINTON CO. R-III, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,26006,JEFFERSON CITY,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,27061,BOONVILLE R-I, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,28102,CRAWFORD CO. R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,29001,LOCKWOOD R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,29004,GREENFIELD R-IV, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,30093,DALLAS CO. R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,31121,GALLATIN R-V, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,33090,SALEM R-80, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,35092,MALDEN R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,35093,CAMPBELL R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,35094,HOLCOMB R-III, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,35097,CLARKTON C-4, ,2014,MET,NOT MET,NOT MET,NOT MET,0, 
2015,35098,SENATH-HORNERSVILLE C-8,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,35099,SOUTHLAND C-9, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,35102,KENNETT 39, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,36126,MERAMEC VALLEY R-III, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,36131,UNION R-XI, ,2014,NOT MET,MET,NA,NOT MET,0, 
2015,36137,SULLIVAN, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,36138,NEW HAVEN, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,36139,WASHINGTON,Y,2014,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2015,37037,GASCONADE CO. R-II, ,2014,NOT MET,MET,NA,NOT MET,0, 
2015,37039,GASCONADE CO. R-I, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,38046,ALBANY R-III, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,39133,WILLARD R-II,Y,2014,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2015,39134,REPUBLIC R-III, ,2014,MET,MET,NA,MET,0, 
2015,39135,ASH GROVE R-IV, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,39136,WALNUT GROVE R-V, ,2014,MET,MET,NA,MET,0, 
2015,39137,STRAFFORD R-VI, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,39139,LOGAN-ROGERSVILLE R-VIII, ,2014,MET,MET,NA,MET,0, 
2015,39141,SPRINGFIELD R-XII,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,39142,FAIR GROVE R-X, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,40104,LAREDO R-VII, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,40107,TRENTON R-IX, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,41002,SOUTH HARRISON CO. R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,42111,HENRY CO. R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,42124,CLINTON, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,45077,FAYETTE R-III, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,46130,MOUNTAIN VIEW-BIRCH TREE R-III, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,46131,WILLOW SPRINGS R-IV,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,46132,RICHARDS R-V, ,2014,MET,MET,NA,MET,0, 
2015,46134,WEST PLAINS R-VII, ,2014,MET,MET,NA,MET,0, 
2015,46140,FAIRVIEW R-XI, ,2014,MET,MET,NA,MET,0, 
2015,47062,ARCADIA VALLEY R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,48066,FORT OSAGE R-I,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,48068,BLUE SPRINGS R-IV,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,48069,GRAIN VALLEY R-V, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,48070,OAK GROVE R-VI, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,48071,LEE'S SUMMIT R-VII,Y,2014,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2015,48072,HICKMAN MILLS C-1,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,48073,RAYTOWN C-2,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,48074,GRANDVIEW C-4,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,48077,INDEPENDENCE 30,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,48078,KANSAS CITY 33,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,48080,CENTER 58,Y,2014,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2015,48901,UNIVERSITY ACADEMY, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,48902,ALTA VISTA CHARTER SCH.,Y,2014,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2015,48904,HOGAN PREPARATORY ACADEMY, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,48909,ALLEN VILLAGE,Y,2014,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2015,48910,LEE A. TOLBERT COM. ACADEMY, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,48911,B. BANNEKER ACADEMY, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,48912,DELLA LAMB ELEM.,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,48913,GORDON PARKS ELEM., ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,48914,ACADEMIE LAFAYETTE, ,2014,NOT MET,MET,NA,NOT MET,0, 
2015,48915,SCUOLA VITA NUOVA,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,48918,KIPP: ENDEAVOR ACADEMY, ,2014,NOT MET,MET,NOT MET,NOT MET,0, 
2015,48920,HOPE ACADEMY, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,48921,PATHWAY ACADEMY, ,2014,MET,MET,NA,MET,0, 
2015,48922,FRONTIER SCHOOL OF INNOVATION,Y,2014,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2015,48923,DELASALLE CHARTER SCHOOL, ,2014,MET,MET,NA,MET,0, 
2015,48924,EWING MARION KAUFFMAN SCHOOL, ,2014,MET,NOT MET,NOT MET,NOT MET,0, 
2015,48925,HOPE LEADERSHIP ACADEMY, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,48926,CROSSROADS ACAD OF KANSAS CITY, ,2014,MET,MET,NA,MET,0, 
2015,49132,CARL JUNCTION R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,49135,AVILLA R-XIII, ,2014,MET,MET,NA,MET,0, 
2015,49137,JASPER CO. R-V, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,49140,SARCOXIE R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,49142,CARTHAGE R-IX,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,49144,WEBB CITY R-VII,Y,2014,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2015,49148,JOPLIN SCHOOLS,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,50001,NORTHWEST R-I,Y,2014,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2015,50005,DUNKLIN R-V, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,50006,FESTUS R-VI, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,50010,WINDSOR C-1, ,2014,MET,MET,NA,MET,0, 
2015,50012,FOX C-6,Y,2014,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2015,50014,DESOTO 73, ,2014,MET,MET,NA,MET,0, 
2015,51152,HOLDEN R-III, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,51154,JOHNSON CO. R-VII, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,51155,KNOB NOSTER R-VIII, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,51156,LEETON R-X, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,51159,WARRENSBURG R-VI, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,53113,LEBANON R-III, ,2014,MET,MET,NOT MET,NOT MET,0, 
2015,54037,CONCORDIA R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,54039,LAFAYETTE CO. C-1, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,54041,ODESSA R-VII, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,54042,SANTA FE R-X, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,54045,LEXINGTON R-V, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,55105,PIERCE CITY R-VI, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,55106,MARIONVILLE R-IX, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,55108,MT. VERNON R-V, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,55110,AURORA R-VIII,Y,2014,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2015,55111,VERONA R-VII,Y,2014,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2015,56017,LEWIS CO. C-1, ,2014,MET,MET,NA,MET,0, 
2015,57001,SILEX R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,57002,ELSBERRY R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,57003,TROY R-III,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,57004,WINFIELD R-IV, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,58106,LINN CO. R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,58109,MARCELINE R-V, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,58112,BROOKFIELD R-III, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,59117,CHILLICOTHE R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,60077,MCDONALD CO. R-I,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,61156,MACON CO. R-I, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,62072,FREDERICKTOWN R-I, ,2014,MET,MET,NA,MET,0, 
2015,63067,MARIES CO. R-II, ,2014,MET,MET,NA,MET,0, 
2015,64072,MARION CO. R-II, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,64074,PALMYRA R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,64075,HANNIBAL 60, ,2014,MET,MET,NA,MET,0, 
2015,66102,ELDON R-I, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,66105,SCHOOL OF THE OSAGE, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,67055,EAST PRAIRIE R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,68070,MONITEAU CO. R-I,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,68073,TIPTON R-VI, ,2014,MET,MET,NA,MET,0, 
2015,68075,CLARKSBURG C-2, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,69106,MONROE CITY R-I, ,2014,NA,MET,NA,MET,0, 
2015,70093,MONTGOMERY CO. R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,72074,NEW MADRID CO. R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,73099,EAST NEWTON CO. R-VI, ,2014,MET,MET,NOT MET,NOT MET,0, 
2015,73102,DIAMOND R-IV, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,73105,WESTVIEW C-6, ,2014,MET,MET,NA,MET,0, 
2015,73106,SENECA R-VII, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,73108,NEOSHO R-V,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,74201,MARYVILLE R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,75085,THAYER R-II, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,75086,OREGON-HOWELL R-III, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,75087,ALTON R-IV, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,78012,CARUTHERSVILLE 18, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,79077,PERRY CO. 32, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,80116,PETTIS CO. R-V, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,80118,LA MONTE R-IV,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,80119,SMITHTON R-VI, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,80121,GREEN RIDGE R-VIII, ,2014,MET,MET,NA,MET,0, 
2015,80122,PETTIS CO. R-XII, ,2014,MET,MET,NA,MET,0, 
2015,80125,SEDALIA 200,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,81094,ST. JAMES R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,81096,ROLLA 31,Y,2014,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2015,82100,BOWLING GREEN R-I, ,2014,MET,MET,NA,MET,0, 
2015,82108,LOUISIANA R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,83003,PLATTE CO. R-III,Y,2014,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,83005,PARK HILL,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,84001,BOLIVAR R-I, ,2014,MET,MET,NA,MET,0, 
2015,84005,MARION C. EARLY R-V, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,84006,PLEASANT HOPE R-VI, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,85044,RICHLAND R-IV, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,85046,WAYNESVILLE R-VI,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,85048,DIXON R-I, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,85049,CROCKER R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,88080,WESTRAN R-I, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,88081,MOBERLY, ,2014,NOT MET,MET,NA,NOT MET,0, 
2015,89089,RICHMOND R-XVI, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,90078,LESTERVILLE R-IV, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,91092,DONIPHAN R-I, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,92087,FT. ZUMWALT R-II,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,92088,FRANCIS HOWELL R-III,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,92089,WENTZVILLE R-IV,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,92090,ST. CHARLES R-VI,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,92091,ORCHARD FARM R-V, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,94078,FARMINGTON R-VII, ,2014,MET,MET,NA,MET,0, 
2015,94083,NORTH ST. FRANCOIS CO. R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,95059,STE. GENEVIEVE CO. R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,96088,HAZELWOOD,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,96089,FERGUSON-FLORISSANT R-II,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,96090,PATTONVILLE R-III,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,96091,ROCKWOOD R-VI,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,96092,KIRKWOOD R-VII, ,2014,MET,MET,NOT MET,NOT MET,0, 
2015,96093,LINDBERGH SCHOOLS,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,96094,MEHLVILLE R-IX,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,96095,PARKWAY C-2,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,96098,AFFTON 101,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,96099,BAYLESS,Y,2014,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2015,96101,BRENTWOOD, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,96102,CLAYTON,Y,2014,MET,MET,MET,MET,0,Title III No Sanctions
2015,96103,HANCOCK PLACE,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,96104,JENNINGS, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,96106,LADUE,Y,2014,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,96107,MAPLEWOOD-RICHMOND HEIGHTS, ,2014,MET,MET,NA,MET,0, 
2015,96109,NORMANDY, ,2014,MET,MET,NA,MET,0, 
2015,96110,RITENOUR,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,96111,RIVERVIEW GARDENS, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,96112,UNIVERSITY CITY,Y,2014,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2015,96113,VALLEY PARK, ,2014,MET,MET,NOT MET,NOT MET,0, 
2015,96114,WEBSTER GROVES, ,2014,MET,MET,NA,MET,0, 
2015,97129,MARSHALL,Y,2014,MET,MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,97130,SLATER, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,100060,CHAFFEE R-II, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,100061,SCOTT CO. R-IV, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,100063,SIKESTON R-6, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,100064,KELSO C-7, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,102081,NORTH SHELBY, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,103128,BELL CITY R-II, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,103129,ADVANCE R-IV, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,103132,DEXTER R-XI, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,103135,BERNIE R-XIII, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,104042,GALENA R-II, ,2014,MET,MET,NA,MET,0, 
2015,104044,REEDS SPRING R-IV, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,104045,BLUE EYE R-V, ,2014,MET,MET,NA,MET,0, 
2015,105123,GREEN CITY R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,105124,MILAN C-2,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,105125,NEWTOWN-HARRIS R-III, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,106004,BRANSON R-IV,Y,2014,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2015,106005,HOLLISTER R-V, ,2014,NOT MET,NOT MET,NOT MET,NOT MET,0, 
2015,106006,KIRBYVILLE R-VI, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,108142,NEVADA R-V, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,108144,SHELDON R-VIII, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,109002,WRIGHT CITY R-II OF WARREN CO., ,2014,MET,MET,NOT MET,NOT MET,0, 
2015,109003,WARREN CO. R-III, ,2014,MET,MET,NOT MET,NOT MET,0, 
2015,110029,POTOSI R-III, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,111086,GREENVILLE R-II, ,2014,NA,NOT MET,NA,NOT MET,0, 
2015,111087,CLEARWATER R-I, ,2014,MET,MET,NA,MET,0, 
2015,112102,MARSHFIELD R-I, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,112103,SEYMOUR R-II, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,115115,ST. LOUIS CITY,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,115903,ST. LOUIS CHARTER SCHOOL,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,115906,CONFLUENCE ACADEMIES,Y,2014,MET,NOT MET,NOT MET,NOT MET,7,Title III District Improvement Year 4
2015,115912,ST LOUIS LANG IMMERSION SCHOOL, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,115916,GATEWAY SCIENCE ACAD/ST LOUIS, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,115918,GRAND CENTER ARTS ACADEMY, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,115923,EAGLE COLLEGE PREP ENDEAVOR, ,2014,MET,NOT MET,NA,NOT MET,0, 
